ID,Year,Player,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
127,1950.0,Walt Kirk,PG,25.0,TRI,32.0,0.39,0.564,0.3,0.7,1.1,66.0,236.0,0.28,66.0,236.0,0.28,0.28,98.0,133.0,0.737,60.0,92.0,230.0
128,1950.0,Leo Klier,F-G,26.0,FTW,66.0,0.379,0.368,0.1,2.9,3.0,157.0,516.0,0.304,157.0,516.0,0.304,0.304,141.0,190.0,0.742,121.0,177.0,455.0
129,1950.0,Duane Klueh,G,24.0,TOT,52.0,0.46399999999999997,0.536,3.4,0.3,3.7,159.0,414.0,0.384,159.0,414.0,0.384,0.384,157.0,222.0,0.7070000000000001,91.0,111.0,475.0
130,1950.0,Duane Klueh,G,24.0,DNN,33.0,0.44799999999999995,0.507,1.9,-0.3,1.6,110.0,302.0,0.364,110.0,302.0,0.364,0.364,111.0,153.0,0.725,63.0,73.0,331.0
131,1950.0,Duane Klueh,G,24.0,FTW,19.0,0.506,0.616,1.4,0.6,2.1,49.0,112.0,0.43799999999999994,49.0,112.0,0.43799999999999994,0.43799999999999994,46.0,69.0,0.667,28.0,38.0,144.0
133,1950.0,Milo Komenich,F-C,29.0,AND,64.0,0.326,0.29,-3.7,5.2,1.4,244.0,861.0,0.28300000000000003,244.0,861.0,0.28300000000000003,0.28300000000000003,146.0,250.0,0.584,124.0,246.0,634.0
134,1950.0,Leo Kubiak,G,22.0,WAT,62.0,0.395,0.297,1.3,-0.8,0.5,259.0,794.0,0.326,259.0,794.0,0.326,0.326,192.0,236.0,0.8140000000000001,201.0,250.0,710.0
135,1950.0,Frank Kudelka,G-F,24.0,CHS,65.0,0.36700000000000005,0.265,-0.4,2.8,2.4,172.0,528.0,0.326,172.0,528.0,0.326,0.326,89.0,140.0,0.636,132.0,198.0,433.0
136,1950.0,Walt Lautenbach,G-F,27.0,SHE,55.0,0.33399999999999996,0.166,-1.1,-0.2,-1.3,100.0,332.0,0.301,100.0,332.0,0.301,0.301,38.0,55.0,0.691,73.0,122.0,238.0
137,1950.0,Tony Lavelli,F,23.0,BOS,56.0,0.47100000000000003,0.452,3.4,0.8,4.2,162.0,436.0,0.37200000000000005,162.0,436.0,0.37200000000000005,0.37200000000000005,168.0,197.0,0.853,40.0,107.0,492.0
138,1950.0,Ed Leede,F-G,22.0,BOS,64.0,0.442,0.623,3.2,1.3,4.5,174.0,507.0,0.34299999999999997,174.0,507.0,0.34299999999999997,0.34299999999999997,223.0,316.0,0.706,130.0,167.0,571.0
139,1950.0,Andrew Levane,F-G,29.0,SYR,60.0,0.365,0.203,-0.2,2.0,1.8,139.0,418.0,0.33299999999999996,139.0,418.0,0.33299999999999996,0.33299999999999996,54.0,85.0,0.635,156.0,106.0,332.0
140,1950.0,Freddie Lewis,F-G,29.0,TOT,34.0,0.295,0.174,-1.4,0.5,-0.9,46.0,184.0,0.25,46.0,184.0,0.25,0.25,25.0,32.0,0.7809999999999999,25.0,40.0,117.0
141,1950.0,Freddie Lewis,F-G,29.0,BLB,18.0,0.266,0.17300000000000001,-1.1,0.2,-0.9,25.0,110.0,0.22699999999999998,25.0,110.0,0.22699999999999998,0.22699999999999998,13.0,19.0,0.684,18.0,23.0,63.0
142,1950.0,Freddie Lewis,F-G,29.0,PHW,16.0,0.33899999999999997,0.17600000000000002,-0.3,0.3,0.0,21.0,74.0,0.284,21.0,74.0,0.284,0.284,12.0,13.0,0.9229999999999999,7.0,17.0,54.0
143,1950.0,Ron Livingstone,C,24.0,TOT,54.0,0.341,0.306,-1.8,3.2,1.4,163.0,579.0,0.282,163.0,579.0,0.282,0.282,122.0,177.0,0.6890000000000001,141.0,260.0,448.0
144,1950.0,Ron Livingstone,C,24.0,BLB,16.0,0.348,0.451,-0.3,0.4,0.1,25.0,102.0,0.245,25.0,102.0,0.245,0.245,35.0,46.0,0.7609999999999999,24.0,54.0,85.0
145,1950.0,Ron Livingstone,C,24.0,PHW,38.0,0.33899999999999997,0.275,-1.5,2.9,1.3,138.0,477.0,0.289,138.0,477.0,0.289,0.289,87.0,131.0,0.664,117.0,206.0,363.0
146,1950.0,John Logan,G,29.0,STB,62.0,0.419,0.426,3.4,0.9,4.3,251.0,759.0,0.331,251.0,759.0,0.331,0.331,253.0,323.0,0.7829999999999999,240.0,206.0,755.0
147,1950.0,Ray Lumpp,G,26.0,NYK,58.0,0.405,0.382,0.9,0.8,1.7,91.0,283.0,0.322,91.0,283.0,0.322,0.322,86.0,108.0,0.7959999999999999,90.0,117.0,268.0
148,1950.0,Ed Macauley*,C-F,21.0,STB,67.0,0.485,0.599,9.7,0.9,10.6,351.0,882.0,0.39799999999999996,351.0,882.0,0.39799999999999996,0.39799999999999996,379.0,528.0,0.718,200.0,221.0,1081.0
149,1950.0,Johnny Macknowski,G-F,27.0,SYR,59.0,0.405,0.384,0.9,1.8,2.8,154.0,463.0,0.33299999999999996,154.0,463.0,0.33299999999999996,0.33299999999999996,131.0,178.0,0.736,65.0,128.0,439.0
150,1950.0,John Mahnken,C,27.0,TOT,62.0,0.313,0.23199999999999998,-2.6,1.6,-1.0,132.0,495.0,0.267,132.0,495.0,0.267,0.267,77.0,115.0,0.67,108.0,231.0,341.0
151,1950.0,John Mahnken,C,27.0,FTW,2.0,0.376,0.375,0.0,0.1,0.1,3.0,8.0,0.375,3.0,8.0,0.375,0.375,1.0,3.0,0.33299999999999996,2.0,8.0,7.0
152,1950.0,John Mahnken,C,27.0,TRI,36.0,0.316,0.23800000000000002,-1.6,1.0,-0.6,85.0,319.0,0.266,85.0,319.0,0.266,0.266,53.0,76.0,0.6970000000000001,64.0,149.0,223.0
153,1950.0,John Mahnken,C,27.0,BOS,24.0,0.302,0.214,-1.0,0.5,-0.5,44.0,168.0,0.262,44.0,168.0,0.262,0.262,23.0,36.0,0.639,42.0,74.0,111.0
154,1950.0,John Mandic,F-C,30.0,TOT,25.0,0.37,0.42700000000000005,-0.1,0.3,0.3,22.0,75.0,0.293,22.0,75.0,0.293,0.293,22.0,32.0,0.688,8.0,54.0,66.0
155,1950.0,John Mandic,F-C,30.0,WSC,22.0,0.396,0.462,0.1,0.3,0.4,21.0,65.0,0.32299999999999995,21.0,65.0,0.32299999999999995,0.32299999999999995,20.0,30.0,0.667,7.0,47.0,62.0
156,1950.0,John Mandic,F-C,30.0,BLB,3.0,0.184,0.2,-0.2,0.0,-0.1,1.0,10.0,0.1,1.0,10.0,0.1,0.1,2.0,2.0,1.0,1.0,7.0,4.0
157,1950.0,Slater Martin*,PG,24.0,MNL,67.0,0.395,0.308,0.9,2.6,3.5,106.0,302.0,0.35100000000000003,106.0,302.0,0.35100000000000003,0.35100000000000003,59.0,93.0,0.634,148.0,162.0,271.0
158,1950.0,Ariel Maughan,F,26.0,STB,68.0,0.359,0.35700000000000004,-1.1,0.6,-0.5,160.0,574.0,0.27899999999999997,160.0,574.0,0.27899999999999997,0.27899999999999997,157.0,205.0,0.7659999999999999,101.0,174.0,477.0
159,1950.0,Matt Mazza,F,26.0,SHE,26.0,0.37799999999999995,0.409,0.0,-0.1,0.0,33.0,110.0,0.3,33.0,110.0,0.3,0.3,32.0,45.0,0.711,29.0,34.0,98.0
160,1950.0,Mike McCarron,G,27.0,TOT,8.0,0.262,0.33299999999999996,-0.2,0.0,-0.1,3.0,15.0,0.2,3.0,15.0,0.2,0.2,3.0,5.0,0.6,3.0,5.0,9.0
161,1950.0,Mike McCarron,G,27.0,BLB,3.0,0.316,0.6,0.0,0.0,0.0,1.0,5.0,0.2,1.0,5.0,0.2,0.2,2.0,3.0,0.667,1.0,5.0,4.0
162,1950.0,Mike McCarron,G,27.0,STB,5.0,0.23,0.2,-0.1,0.0,-0.1,2.0,10.0,0.2,2.0,10.0,0.2,0.2,1.0,2.0,0.5,2.0,0.0,5.0
163,1950.0,Dick McGuire*,PG,24.0,NYK,68.0,0.41700000000000004,0.556,3.4,1.9,5.3,190.0,563.0,0.337,190.0,563.0,0.337,0.337,204.0,313.0,0.652,386.0,160.0,584.0
164,1950.0,Bones McKinney,SF,31.0,WSC,53.0,0.35200000000000004,0.24100000000000002,-1.5,1.7,0.2,187.0,631.0,0.29600000000000004,187.0,631.0,0.29600000000000004,0.29600000000000004,118.0,152.0,0.7759999999999999,88.0,185.0,492.0
165,1950.0,Mal McMullen,F-C,22.0,INO,58.0,0.365,0.371,-0.4,0.9,0.6,123.0,380.0,0.324,123.0,380.0,0.324,0.324,77.0,141.0,0.546,87.0,212.0,323.0
166,1950.0,Dick Mehen,PF,27.0,WAT,62.0,0.47,0.34,6.3,-0.7,5.6,347.0,826.0,0.42,347.0,826.0,0.42,0.42,198.0,281.0,0.705,191.0,203.0,892.0
167,1950.0,Ken Menke,G,27.0,WAT,6.0,0.365,0.47100000000000003,0.0,0.0,0.0,6.0,17.0,0.353,6.0,17.0,0.353,0.353,3.0,8.0,0.375,7.0,7.0,15.0
168,1950.0,Stan Miasek,C-F,25.0,CHS,68.0,0.445,0.478,2.8,2.9,5.8,176.0,462.0,0.381,176.0,462.0,0.381,0.381,146.0,221.0,0.6609999999999999,75.0,264.0,498.0
169,1950.0,Ed Mikan,C,24.0,TOT,65.0,0.361,0.374,-0.6,1.4,0.8,89.0,321.0,0.27699999999999997,89.0,321.0,0.27699999999999997,0.27699999999999997,92.0,120.0,0.767,42.0,143.0,270.0
170,1950.0,Ed Mikan,C,24.0,CHS,21.0,0.35100000000000003,0.457,-0.4,0.6,0.2,31.0,127.0,0.244,31.0,127.0,0.244,0.244,45.0,58.0,0.7759999999999999,14.0,48.0,107.0
171,1950.0,Ed Mikan,C,24.0,ROC,44.0,0.368,0.32,-0.2,0.8,0.6,58.0,194.0,0.299,58.0,194.0,0.299,0.299,47.0,62.0,0.758,28.0,95.0,163.0
172,1950.0,George Mikan*,C,25.0,MNL,68.0,0.48700000000000004,0.456,15.3,5.8,21.1,649.0,1595.0,0.40700000000000003,649.0,1595.0,0.40700000000000003,0.40700000000000003,567.0,728.0,0.779,197.0,297.0,1865.0
173,1950.0,Vern Mikkelsen*,PF,21.0,MNL,68.0,0.466,0.396,5.6,3.6,9.2,288.0,722.0,0.39899999999999997,288.0,722.0,0.39899999999999997,0.39899999999999997,215.0,286.0,0.752,123.0,222.0,791.0
174,1950.0,Al Miksis,C,21.0,WAT,8.0,0.446,1.0,0.2,0.0,0.1,5.0,21.0,0.23800000000000002,5.0,21.0,0.23800000000000002,0.23800000000000002,17.0,21.0,0.81,4.0,22.0,27.0
176,1950.0,Leo Mogus,F-C,28.0,PHW,64.0,0.496,0.691,5.6,2.4,8.0,172.0,434.0,0.396,172.0,434.0,0.396,0.396,218.0,300.0,0.727,99.0,169.0,562.0
177,1950.0,Max Morris,F-C,24.0,SHE,62.0,0.445,0.598,4.4,-0.4,4.1,252.0,694.0,0.363,252.0,694.0,0.363,0.363,277.0,415.0,0.667,194.0,172.0,781.0
178,1950.0,Joe Mullaney,G,24.0,BOS,37.0,0.196,0.214,-0.9,0.3,-0.6,9.0,70.0,0.129,9.0,70.0,0.129,0.129,12.0,15.0,0.8,52.0,30.0,30.0
179,1950.0,Jerry Nagel,G,21.0,FTW,14.0,0.218,0.14300000000000002,-0.3,0.2,-0.1,6.0,28.0,0.214,6.0,28.0,0.214,0.214,1.0,4.0,0.25,18.0,11.0,13.0
180,1950.0,Jack Nichols,PF,23.0,TOT,67.0,0.44,0.406,4.7,2.0,6.7,310.0,848.0,0.366,310.0,848.0,0.366,0.366,259.0,344.0,0.753,142.0,179.0,879.0
181,1950.0,Jack Nichols,PF,23.0,WSC,49.0,0.434,0.40399999999999997,3.2,1.4,4.5,228.0,629.0,0.36200000000000004,228.0,629.0,0.36200000000000004,0.36200000000000004,187.0,254.0,0.736,81.0,118.0,643.0
182,1950.0,Jack Nichols,PF,23.0,TRI,18.0,0.456,0.41100000000000003,1.5,0.6,2.1,82.0,219.0,0.374,82.0,219.0,0.374,0.374,72.0,90.0,0.8,61.0,61.0,236.0
183,1950.0,Richie Niemiera,G-F,28.0,TOT,60.0,0.39399999999999996,0.397,0.7,2.1,2.7,110.0,350.0,0.314,110.0,350.0,0.314,0.314,104.0,139.0,0.748,116.0,77.0,324.0
184,1950.0,Richie Niemiera,G-F,28.0,FTW,31.0,0.364,0.353,-0.2,1.0,0.8,59.0,207.0,0.285,59.0,207.0,0.285,0.285,56.0,73.0,0.767,61.0,42.0,174.0
185,1950.0,Richie Niemiera,G-F,28.0,AND,29.0,0.436,0.462,0.8,1.1,1.9,51.0,143.0,0.35700000000000004,51.0,143.0,0.35700000000000004,0.35700000000000004,48.0,66.0,0.727,55.0,35.0,150.0
186,1950.0,Paul Noel,F,25.0,NYK,65.0,0.37799999999999995,0.299,0.0,0.8,0.9,98.0,291.0,0.337,98.0,291.0,0.337,0.337,53.0,87.0,0.609,67.0,132.0,249.0
188,1950.0,Johnny Norlander,F,28.0,WSC,40.0,0.38,0.29,-0.1,0.7,0.6,99.0,293.0,0.33799999999999997,99.0,293.0,0.33799999999999997,0.33799999999999997,53.0,85.0,0.624,33.0,71.0,251.0
189,1950.0,George Nostrand,C-F,26.0,TOT,55.0,0.355,0.38799999999999996,-0.7,1.1,0.4,78.0,255.0,0.306,78.0,255.0,0.306,0.306,56.0,99.0,0.5660000000000001,29.0,118.0,212.0
190,1950.0,George Nostrand,C-F,26.0,BOS,18.0,0.37,0.49200000000000005,-0.1,0.3,0.2,36.0,120.0,0.3,36.0,120.0,0.3,0.3,36.0,59.0,0.61,17.0,46.0,108.0
191,1950.0,George Nostrand,C-F,26.0,TRI,1.0,0.49200000000000005,0.5,0.1,0.0,0.1,5.0,10.0,0.5,5.0,10.0,0.5,0.5,2.0,5.0,0.4,1.0,1.0,12.0
192,1950.0,George Nostrand,C-F,26.0,CHS,36.0,0.32799999999999996,0.28,-0.6,0.7,0.1,37.0,125.0,0.29600000000000004,37.0,125.0,0.29600000000000004,0.29600000000000004,18.0,35.0,0.514,11.0,71.0,92.0
193,1950.0,Mike Novak,C-F,34.0,TOT,60.0,0.292,0.315,-1.0,1.6,0.6,37.0,149.0,0.248,37.0,149.0,0.248,0.248,25.0,47.0,0.532,61.0,139.0,99.0
194,1950.0,Mike Novak,C-F,34.0,ROC,5.0,0.131,0.091,-0.2,0.1,-0.1,1.0,11.0,0.091,1.0,11.0,0.091,0.091,1.0,1.0,1.0,4.0,10.0,3.0
195,1950.0,Mike Novak,C-F,34.0,PHW,55.0,0.303,0.33299999999999996,-0.8,1.5,0.7,36.0,138.0,0.261,36.0,138.0,0.261,0.261,24.0,46.0,0.522,57.0,129.0,96.0
196,1950.0,Dermie O'Connell,G,21.0,TOT,61.0,0.29,0.209,-3.2,0.7,-2.5,111.0,425.0,0.261,111.0,425.0,0.261,0.261,47.0,89.0,0.528,91.0,91.0,269.0
197,1950.0,Dermie O'Connell,G,21.0,BOS,37.0,0.294,0.21100000000000002,-1.9,0.6,-1.3,72.0,275.0,0.262,72.0,275.0,0.262,0.262,33.0,58.0,0.569,64.0,62.0,177.0
198,1950.0,Dermie O'Connell,G,21.0,STB,24.0,0.281,0.207,-1.3,0.1,-1.2,39.0,150.0,0.26,39.0,150.0,0.26,0.26,14.0,31.0,0.452,27.0,29.0,92.0
199,1950.0,Andy O'Donnell,G,24.0,BLB,25.0,0.38799999999999996,0.16699999999999998,0.1,0.3,0.3,38.0,108.0,0.35200000000000004,38.0,108.0,0.35200000000000004,0.35200000000000004,14.0,18.0,0.778,17.0,32.0,90.0
200,1950.0,Dick O'Keefe,G-F,26.0,WSC,68.0,0.38299999999999995,0.384,0.2,1.9,2.1,162.0,529.0,0.306,162.0,529.0,0.306,0.306,150.0,203.0,0.7390000000000001,74.0,247.0,474.0
201,1950.0,John Oldham,G,26.0,FTW,59.0,0.364,0.34,-0.5,2.8,2.3,127.0,426.0,0.298,127.0,426.0,0.298,0.298,103.0,145.0,0.71,99.0,192.0,357.0
202,1950.0,Gene Ollrich,G,27.0,WAT,14.0,0.281,0.19399999999999998,-0.5,-0.1,-0.6,17.0,72.0,0.23600000000000002,17.0,72.0,0.23600000000000002,0.23600000000000002,10.0,14.0,0.7140000000000001,24.0,34.0,44.0
203,1950.0,Johnny Orr,F,22.0,TOT,34.0,0.37,0.11900000000000001,-0.1,0.0,-0.1,40.0,118.0,0.33899999999999997,40.0,118.0,0.33899999999999997,0.33899999999999997,12.0,14.0,0.857,20.0,34.0,92.0
204,1950.0,Johnny Orr,F,22.0,STB,21.0,0.39899999999999997,0.149,0.1,0.1,0.1,17.0,47.0,0.36200000000000004,17.0,47.0,0.36200000000000004,0.36200000000000004,6.0,7.0,0.857,6.0,19.0,40.0
205,1950.0,Johnny Orr,F,22.0,WAT,13.0,0.35100000000000003,0.099,-0.2,-0.1,-0.2,23.0,71.0,0.324,23.0,71.0,0.324,0.324,6.0,7.0,0.857,14.0,15.0,52.0
206,1950.0,Don Otten,C,28.0,TOT,64.0,0.484,0.715,6.7,1.8,8.5,242.0,648.0,0.373,242.0,648.0,0.373,0.373,341.0,463.0,0.737,91.0,246.0,825.0
207,1950.0,Don Otten,C,28.0,TRI,46.0,0.47200000000000003,0.698,4.0,1.3,5.2,165.0,451.0,0.366,165.0,451.0,0.366,0.366,226.0,315.0,0.7170000000000001,73.0,180.0,556.0
208,1950.0,Don Otten,C,28.0,WSC,18.0,0.513,0.7509999999999999,2.8,0.5,3.3,77.0,197.0,0.391,77.0,197.0,0.391,0.391,115.0,148.0,0.777,18.0,66.0,269.0
209,1950.0,Mac Otten,F-C,24.0,TOT,59.0,0.37200000000000005,0.523,-0.1,0.4,0.3,51.0,155.0,0.32899999999999996,51.0,155.0,0.32899999999999996,0.32899999999999996,40.0,81.0,0.494,36.0,119.0,142.0
210,1950.0,Mac Otten,F-C,24.0,TRI,12.0,0.446,0.647,0.2,0.2,0.4,12.0,34.0,0.353,12.0,34.0,0.353,0.353,15.0,22.0,0.682,11.0,27.0,39.0
211,1950.0,Mac Otten,F-C,24.0,STB,47.0,0.35,0.488,-0.3,0.2,-0.1,39.0,121.0,0.322,39.0,121.0,0.322,0.322,25.0,59.0,0.424,25.0,92.0,103.0
212,1950.0,Red Owens,SG,24.0,TOT,61.0,0.361,0.35100000000000003,-0.3,2.0,1.7,86.0,288.0,0.299,86.0,288.0,0.299,0.299,68.0,101.0,0.6729999999999999,73.0,152.0,240.0
213,1950.0,Red Owens,SG,24.0,TRI,26.0,0.38,0.431,0.0,0.5,0.5,42.0,137.0,0.307,42.0,137.0,0.307,0.307,40.0,59.0,0.6779999999999999,32.0,65.0,124.0
214,1950.0,Red Owens,SG,24.0,AND,35.0,0.342,0.278,-0.4,1.6,1.2,44.0,151.0,0.29100000000000004,44.0,151.0,0.29100000000000004,0.29100000000000004,28.0,42.0,0.667,41.0,87.0,116.0
215,1950.0,Easy Parham,F-G,28.0,STB,66.0,0.36200000000000004,0.423,-0.5,0.6,0.1,137.0,421.0,0.325,137.0,421.0,0.325,0.325,88.0,178.0,0.494,132.0,158.0,362.0
216,1950.0,Jack Parkinson,G,25.0,INO,4.0,0.121,0.083,-0.2,0.0,-0.2,1.0,12.0,0.083,1.0,12.0,0.083,0.083,1.0,1.0,1.0,2.0,3.0,3.0
217,1950.0,Charlie Parsley,G,24.0,PHW,9.0,0.32299999999999995,0.226,-0.1,0.1,0.0,8.0,31.0,0.258,8.0,31.0,0.258,0.258,6.0,7.0,0.857,8.0,7.0,22.0
218,1950.0,Stan Patrick,F-G,27.0,TOT,53.0,0.447,0.5,1.9,-0.2,1.6,116.0,294.0,0.395,116.0,294.0,0.395,0.395,89.0,147.0,0.605,74.0,76.0,321.0
219,1950.0,Stan Patrick,F-G,27.0,WAT,34.0,0.486,0.578,1.9,-0.2,1.7,79.0,187.0,0.42200000000000004,79.0,187.0,0.42200000000000004,0.42200000000000004,70.0,108.0,0.648,41.0,43.0,228.0
220,1950.0,Stan Patrick,F-G,27.0,SHE,19.0,0.375,0.364,0.0,-0.1,-0.1,37.0,107.0,0.34600000000000003,37.0,107.0,0.34600000000000003,0.34600000000000003,19.0,39.0,0.48700000000000004,33.0,33.0,93.0
221,1950.0,Johnny Payak,SG,23.0,TOT,52.0,0.389,0.523,0.5,-0.1,0.4,98.0,331.0,0.29600000000000004,98.0,331.0,0.29600000000000004,0.29600000000000004,121.0,173.0,0.6990000000000001,86.0,113.0,317.0
222,1950.0,Johnny Payak,SG,23.0,PHW,17.0,0.449,0.6559999999999999,0.2,0.2,0.5,12.0,32.0,0.375,12.0,32.0,0.375,0.375,13.0,21.0,0.619,8.0,18.0,37.0
223,1950.0,Johnny Payak,SG,23.0,WAT,35.0,0.38299999999999995,0.508,0.2,-0.3,-0.1,86.0,299.0,0.28800000000000003,86.0,299.0,0.28800000000000003,0.28800000000000003,108.0,152.0,0.711,78.0,95.0,280.0
224,1950.0,Warren Perkins,G-F,27.0,TRI,60.0,0.365,0.462,-0.4,1.7,1.3,128.0,422.0,0.303,128.0,422.0,0.303,0.303,115.0,195.0,0.59,114.0,260.0,371.0
225,1950.0,Ed Peterson,C,25.0,SYR,62.0,0.47200000000000003,0.474,3.0,2.1,5.1,167.0,390.0,0.428,167.0,390.0,0.428,0.428,111.0,185.0,0.6,33.0,198.0,445.0
226,1950.0,Jack Phelan,F,24.0,TOT,55.0,0.36700000000000005,0.336,-0.3,-0.3,-0.5,87.0,268.0,0.325,87.0,268.0,0.325,0.325,52.0,90.0,0.578,57.0,151.0,226.0
227,1950.0,Jack Phelan,F,24.0,WAT,15.0,0.38299999999999995,0.348,0.0,-0.1,-0.1,24.0,69.0,0.348,24.0,69.0,0.348,0.348,13.0,24.0,0.542,16.0,48.0,61.0
228,1950.0,Jack Phelan,F,24.0,SHE,40.0,0.36200000000000004,0.332,-0.3,-0.1,-0.4,63.0,199.0,0.317,63.0,199.0,0.317,0.317,39.0,66.0,0.591,41.0,103.0,165.0
229,1950.0,Andy Phillip*,G-F,27.0,CHS,65.0,0.406,0.332,3.1,4.6,7.7,284.0,814.0,0.349,284.0,814.0,0.349,0.349,190.0,270.0,0.7040000000000001,377.0,210.0,758.0
230,1950.0,Jim Pollard*,SF,27.0,MNL,66.0,0.39,0.212,1.2,4.1,5.4,394.0,1140.0,0.34600000000000003,394.0,1140.0,0.34600000000000003,0.34600000000000003,185.0,242.0,0.764,252.0,143.0,973.0
231,1950.0,John Pritchard,C,23.0,WAT,7.0,0.325,0.379,-0.1,0.0,-0.2,9.0,29.0,0.31,9.0,29.0,0.31,0.31,4.0,11.0,0.364,8.0,14.0,22.0
232,1950.0,Les Pugh,C-F,26.0,BLB,56.0,0.377,0.498,-0.2,0.7,0.6,68.0,273.0,0.249,68.0,273.0,0.249,0.249,115.0,136.0,0.846,16.0,118.0,251.0
233,1950.0,Don Putman,G,27.0,STB,57.0,0.303,0.26,-1.1,0.4,-0.7,51.0,200.0,0.255,51.0,200.0,0.255,0.255,33.0,52.0,0.635,90.0,116.0,135.0
234,1950.0,George Ratkovicz,PF,27.0,SYR,62.0,0.452,0.7929999999999999,3.4,2.6,6.0,162.0,439.0,0.369,162.0,439.0,0.369,0.369,211.0,348.0,0.606,124.0,201.0,535.0
235,1950.0,Don Ray,F-C,28.0,TRI,61.0,0.38799999999999996,0.37,0.2,1.1,1.3,130.0,403.0,0.32299999999999995,130.0,403.0,0.32299999999999995,0.32299999999999995,104.0,149.0,0.698,60.0,147.0,364.0
236,1950.0,Chick Reiser,G-F,35.0,WSC,67.0,0.4,0.39299999999999996,1.7,2.2,3.9,197.0,646.0,0.305,197.0,646.0,0.305,0.305,212.0,254.0,0.835,174.0,223.0,606.0
237,1950.0,Arnie Risen*,C,25.0,ROC,62.0,0.423,0.537,2.4,2.2,4.6,206.0,598.0,0.344,206.0,598.0,0.344,0.344,213.0,321.0,0.664,92.0,228.0,625.0
238,1950.0,Tex Ritter,G-F,25.0,NYK,62.0,0.434,0.593,1.6,0.7,2.3,100.0,297.0,0.337,100.0,297.0,0.337,0.337,125.0,176.0,0.71,51.0,101.0,325.0
239,1950.0,Bill Roberts,C,24.0,STB,67.0,0.38,0.17600000000000002,-0.1,0.3,0.2,77.0,222.0,0.34700000000000003,77.0,222.0,0.34700000000000003,0.34700000000000003,28.0,39.0,0.718,24.0,90.0,182.0
240,1950.0,Red Rocha,C,26.0,STB,65.0,0.47100000000000003,0.461,6.2,0.8,7.0,275.0,679.0,0.405,275.0,679.0,0.405,0.405,220.0,313.0,0.703,155.0,257.0,770.0
241,1950.0,Kenny Rollins,PG,26.0,CHS,66.0,0.385,0.21100000000000002,0.4,2.2,2.6,144.0,421.0,0.342,144.0,421.0,0.342,0.342,66.0,89.0,0.742,131.0,129.0,354.0
242,1950.0,Bob Royer,G,22.0,DNN,42.0,0.384,0.251,0.3,-0.3,0.0,78.0,231.0,0.33799999999999997,78.0,231.0,0.33799999999999997,0.33799999999999997,41.0,58.0,0.7070000000000001,85.0,72.0,197.0
243,1950.0,Jerry Rullo,G,26.0,PHW,4.0,0.371,0.111,0.0,0.0,0.0,3.0,9.0,0.33299999999999996,3.0,9.0,0.33299999999999996,0.33299999999999996,1.0,1.0,1.0,2.0,2.0,7.0
244,1950.0,Ed Sadowski,C,32.0,TOT,69.0,0.401,0.405,1.8,2.5,4.3,299.0,922.0,0.324,299.0,922.0,0.324,0.324,274.0,373.0,0.735,136.0,244.0,872.0
245,1950.0,Ed Sadowski,C,32.0,PHW,17.0,0.392,0.49,0.3,0.9,1.2,47.0,153.0,0.307,47.0,153.0,0.307,0.307,52.0,75.0,0.693,39.0,63.0,146.0
246,1950.0,Ed Sadowski,C,32.0,BLB,52.0,0.40299999999999997,0.38799999999999996,1.5,1.6,3.1,252.0,769.0,0.32799999999999996,252.0,769.0,0.32799999999999996,0.32799999999999996,222.0,298.0,0.745,97.0,181.0,726.0
247,1950.0,Kenny Sailors,G,29.0,DNN,57.0,0.431,0.483,4.8,-1.0,3.7,329.0,944.0,0.349,329.0,944.0,0.349,0.349,329.0,456.0,0.721,229.0,242.0,987.0
248,1950.0,Pep Saul,SG,25.0,ROC,49.0,0.447,0.257,1.0,0.5,1.5,74.0,183.0,0.40399999999999997,74.0,183.0,0.40399999999999997,0.40399999999999997,34.0,47.0,0.723,28.0,33.0,182.0
249,1950.0,Herm Schaefer,G-F,31.0,MNL,65.0,0.46,0.322,2.9,2.4,5.4,122.0,314.0,0.389,122.0,314.0,0.389,0.389,86.0,101.0,0.851,203.0,104.0,330.0
250,1950.0,Marv Schatzman,F,22.0,BLB,34.0,0.293,0.287,-1.3,0.4,-0.9,43.0,174.0,0.247,43.0,174.0,0.247,0.247,29.0,50.0,0.58,38.0,49.0,115.0
251,1950.0,Fred Schaus,F,24.0,FTW,68.0,0.426,0.331,4.0,4.3,8.4,351.0,996.0,0.35200000000000004,351.0,996.0,0.35200000000000004,0.35200000000000004,270.0,330.0,0.818,176.0,232.0,972.0
252,1950.0,Dolph Schayes*,F-C,21.0,SYR,64.0,0.48,0.5379999999999999,8.8,4.0,12.8,348.0,903.0,0.385,348.0,903.0,0.385,0.385,376.0,486.0,0.774,259.0,225.0,1072.0
253,1950.0,Milt Schoon,C,27.0,SHE,62.0,0.498,0.82,4.3,-0.3,4.0,150.0,366.0,0.41,150.0,366.0,0.41,0.41,196.0,300.0,0.653,84.0,190.0,496.0
254,1950.0,Howie Schultz,PF,27.0,TOT,67.0,0.348,0.42,-1.6,4.6,3.0,179.0,671.0,0.267,179.0,671.0,0.267,0.267,196.0,282.0,0.695,169.0,244.0,554.0
