ID,Player,height,weight,college,born,birth_city,birth_state
591,Dan Swartz,193.0,97.0,Morehead State University,1934.0,Owingsville,Kentucky
592,Dan Tieman,183.0,83.0,Thomas More College,1940.0,Covington,Kentucky
594,Chico Vaughn,188.0,86.0,Southern Illinois University,1940.0,Portland,Oregon
595,Chet Walker*,198.0,96.0,Bradley University,1940.0,Bethlehem,Mississippi
596,Ben Warley,196.0,90.0,Tennessee State University,1936.0,Washington,District of Columbia
600,Jay Arnette,188.0,79.0,University of Texas at Austin,1938.0,Austin,Texas
602,Mel Gibson,190.0,81.0,Western Carolina University,1940.0,Cordova,North Carolina
605,Jerry Harkness,188.0,79.0,Loyola University of Chicago,1940.0,New York,New York
606,Art Heyman,196.0,92.0,Duke University,1941.0,New York,New York
608,Tom Hoover,206.0,104.0,Villanova University,1941.0,Washington,District of Columbia
609,Gus Johnson*,198.0,104.0,University of Idaho,1938.0,Akron,Ohio
610,Jim King,188.0,79.0,University of Tulsa,1941.0,Tulsa,Oklahoma
611,Don Kojis,196.0,97.0,Marquette University,1939.0,Milwaukee,Wisconsin
612,Jerry Lucas*,203.0,104.0,Ohio State University,1940.0,Middletown,Ohio
613,Eddie Miles,193.0,88.0,Seattle University,1940.0,North Little Rock,Arkansas
614,Mel Peterson,193.0,83.0,Wheaton College,1938.0,Thief River Falls,Minnesota
616,Larry Siegfried,190.0,86.0,Ohio State University,1939.0,Shelby,Ohio
617,Roger Strickland,196.0,90.0,Jacksonville University,1940.0,Jacksonville,Florida
618,Tom Thacker,188.0,77.0,University of Cincinnati,1939.0,Covington,Kentucky
619,Rod Thorn,193.0,88.0,West Virginia University,1941.0,Princeton,West Virginia
620,Nate Thurmond*,211.0,102.0,Bowling Green State University,1941.0,Akron,Ohio
623,Jim Barnes,203.0,95.0,University of Texas at El Paso,1941.0,Tuckerman,Arkansas
624,Ron Bonham,196.0,87.0,University of Cincinnati,1942.0,Muncie,Indiana
625,Gary Bradds,203.0,95.0,Ohio State University,1942.0,Jamestown,Ohio
626,Em Bryant,185.0,79.0,DePaul University,1938.0,Chicago,Illinois
627,Joe Caldwell,196.0,88.0,Arizona State University,1941.0,Texas City,Texas
628,Mel Counts,213.0,104.0,Oregon State University,1941.0,Coos Bay,Oregon
631,Happy Hairston,201.0,102.0,New York University,1942.0,Winston-Salem,North Carolina
633,Les Hunter,201.0,95.0,Loyola University of Chicago,1942.0,Nashville,Tennessee
634,Luke Jackson,206.0,108.0,University of Texas-Pan American,1941.0,San Marcos,Texas
635,Larry Jones,188.0,81.0,University of Toledo,1942.0,Columbus,Ohio
636,Wali Jones,193.0,102.0,University of Kentucky,1926.0,Harlan,Kentucky
637,Howard Komives,185.0,83.0,Bowling Green State University,1941.0,Toledo,Ohio
638,Bud Koper,198.0,95.0,Oklahoma City University,1942.0,Rocky,Oklahoma
639,Barry Kramer,193.0,90.0,New York University,1942.0,Schenectady,New York
640,McCoy McLemore,201.0,104.0,Drake University,1942.0,Houston,Texas
641,Jeff Mullins,193.0,86.0,Duke University,1942.0,Astoria,New York
642,Cotton Nash,196.0,97.0,University of Kentucky,1942.0,Jersey City,New Jersey
643,Willis Reed*,206.0,106.0,Grambling State University,1942.0,Hico,Louisiana
644,Paul Silas,201.0,99.0,Creighton University,1943.0,Prescott,Arkansas
645,John Thompson*,208.0,102.0,Providence College,1941.0,Washington,District of Columbia
647,George Wilson,203.0,102.0,University of Cincinnati,1942.0,Meridian,Mississippi
648,Rick Barry*,201.0,92.0,University of Miami,1944.0,Elizabeth,New Jersey
649,Jesse Branson,201.0,88.0,Elon University,1942.0,Burlington,North Carolina
650,Bill Buntin,201.0,113.0,University of Michigan,1942.0,Detroit,Michigan
651,Barry Clemens,198.0,95.0,Ohio Wesleyan University,1943.0,Dayton,Ohio
652,Billy Cunningham*,198.0,95.0,University of North Carolina,1943.0,Brooklyn,New York
653,Keith Erickson,196.0,88.0,"University of California, Los Angeles",1944.0,San Francisco,California
654,John Fairchild,203.0,92.0,Brigham Young University,1943.0,Encinitas,California
655,Will Frazier,201.0,95.0,Grambling State University,1942.0,Minden,Louisiana
656,Gail Goodrich*,185.0,77.0,"University of California, Los Angeles",1943.0,Los Angeles,California
657,Fred Hetzel,203.0,99.0,Davidson College,1942.0,Washington,District of Columbia
658,Jon McGlocklin,196.0,92.0,Indiana University,1943.0,Franklin,Indiana
659,Thales McReynolds,190.0,83.0,Miles College,1943.0,Birmingham,Alabama
660,Ron Reed,196.0,92.0,University of Notre Dame,1942.0,La Porte,Indiana
661,Jerry Sloan*,196.0,88.0,University of Evansville,1942.0,McLeansboro,Illinois
662,Willie Somerset,173.0,77.0,Duquesne University,1942.0,Sharon,Pennsylvania
663,Dave Stallworth,201.0,90.0,Wichita State University,1941.0,Dallas,Texas
664,Joe Strawder,208.0,106.0,Bradley University,1940.0,Belle Glade,Florida
667,Bob Warlick,196.0,90.0,Pepperdine University,1941.0,Hickory,North Carolina
668,Jim Washington,198.0,95.0,Villanova University,1943.0,Philadelphia,Pennsylvania
670,Bob Weiss,188.0,81.0,Pennsylvania State University,1942.0,Easton,Pennsylvania
671,Henry Akin,208.0,102.0,Morehead State University,1944.0,Detroit,Michigan
672,Johnny Austin,183.0,77.0,Boston College,1944.0,Washington,District of Columbia
673,Jim Barnett,203.0,95.0,University of Texas at El Paso,1941.0,Tuckerman,Arkansas
674,Dave Bing*,190.0,81.0,Syracuse University,1943.0,Washington,District of Columbia
675,John Block,206.0,93.0,University of Southern California,1944.0,Los Angeles,California
676,Nate Bowman,208.0,104.0,Wichita State University,1943.0,Fort Worth,Texas
677,Jerry Chambers,196.0,83.0,University of Utah,1943.0,Washington,District of Columbia
678,Archie Clark,188.0,79.0,University of Minnesota,1941.0,Conway,Arkansas
679,Freddie Crawford,193.0,85.0,St. Bonaventure University,1941.0,New York,New York
680,Dave Deutsch,185.0,77.0,University of Rochester,1945.0,Brooklyn,New York
682,Hank Finkel,213.0,108.0,University of Dayton,1942.0,Union City,New Jersey
685,Lou Hudson,196.0,95.0,University of Minnesota,1944.0,Greensboro,North Carolina
686,Neil Johnson,203.0,95.0,Ohio State University,1929.0,Chillicothe,Ohio
687,Toby Kimball,198.0,99.0,University of Connecticut,1942.0,Framingham,Massachusetts
689,Clyde Lee,208.0,92.0,Vanderbilt University,1944.0,Nashville,Tennessee
690,Bob Love,203.0,97.0,Southern University and A&M College,1942.0,Bastrop,Louisiana
691,Jack Marin,201.0,90.0,Duke University,1944.0,Sharon,Pennsylvania
692,Bill Melchionni,185.0,74.0,Villanova University,1944.0,Philadelphia,Pennsylvania
693,Wayne Molis,203.0,104.0,Lewis University,1943.0,Chicago,Illinois
696,Flynn Robinson,185.0,83.0,University of Wyoming,1941.0,Elgin,Illinois
697,Cazzie Russell,196.0,98.0,University of Michigan,1944.0,Chicago,Illinois
698,Dave Schellhase,190.0,92.0,Purdue University,1944.0,Evansville,Indiana
699,Dick Snyder,196.0,93.0,Davidson College,1944.0,North Canton,Ohio
700,Jim Ware,201.0,95.0,Oklahoma City University,1944.0,Natchez,Mississippi
701,Walt Wesley,211.0,99.0,University of Kansas,1945.0,Fort Myers,Florida
704,Bill Bradley*,196.0,92.0,Princeton University,1943.0,Crystal City,Missouri
707,Jim Caldwell,208.0,108.0,Georgia Institute of Technology,1943.0,Durham,North Carolina
708,George Carter,193.0,95.0,St. Bonaventure University,1944.0,Buffalo,New York
709,Jim Davis,206.0,102.0,University of Colorado,1941.0,Muncie,Indiana
711,Sonny Dove,201.0,89.0,St. John's University,1945.0,Brooklyn,New York
713,Jim Fox,208.0,104.0,University of South Carolina,1943.0,Atlanta,Georgia
714,Walt Frazier*,193.0,90.0,Southern Illinois University,1945.0,Atlanta,Georgia
717,Dennis Hamilton,203.0,95.0,Arizona State University,1944.0,Huntington Beach,California
718,Clem Haskins,190.0,88.0,Western Kentucky University,1943.0,Campbellsville,Kentucky
719,Al Jackson,185.0,83.0,Wilberforce University,1943.0,Cleveland,Ohio
720,Phil Jackson*,203.0,99.0,University of North Dakota,1945.0,Deer Lodge,Montana
721,Johnny Jones,201.0,92.0,"California State University, Los Angeles",1943.0,Washington,District of Columbia
723,Dave Lattin,198.0,102.0,University of Texas at El Paso,1943.0,Houston,Texas
724,George Lehmann,183.0,81.0,Campbell University,1942.0,Riverside,New Jersey
726,Paul Long,188.0,81.0,Wake Forest University,1944.0,Louisville,Kentucky
728,Ed Manning,201.0,95.0,Jackson State University,1944.0,Summit,Mississippi
729,Stan McKenzie,196.0,88.0,New York University,1944.0,Miami,Florida
730,Jay Miller,196.0,92.0,University of Notre Dame,1943.0,St. Louis,Missouri
731,Earl Monroe*,190.0,83.0,Winston-Salem State University,1944.0,Philadelphia,Pennsylvania
734,Pat Riley*,193.0,92.0,University of Kentucky,1945.0,Rome,New York
735,Bob Rule,206.0,99.0,Colorado State University,1944.0,Riverside,California
737,Al Tucker,203.0,86.0,Oklahoma Baptist University,1943.0,Dayton,Ohio
739,Jimmy Walker,190.0,88.0,Providence College,1944.0,Amherst,Virginia
742,John Wetzel,196.0,86.0,Virginia Polytechnic Institute and State University,1944.0,Waynesboro,Virginia
743,Ken Wilburn,198.0,88.0,Central State University,1944.0,River Rouge,Michigan
744,Art Williams,185.0,81.0,"California State Polytechnic University, Pomona",1939.0,Bonham,Texas
745,Tom Workman,201.0,98.0,Seattle University,1944.0,Seattle,Washington
746,Zaid Abdul-Aziz,206.0,106.0,Iowa State University,1946.0,Brooklyn,New York
747,Rick Adelman,185.0,79.0,Loyola Marymount University,1946.0,Lynwood,California
751,Tom Boerwinkle,213.0,120.0,University of Tennessee,1945.0,Cleveland,Ohio
753,Don Chaney,196.0,95.0,University of Houston,1946.0,Baton Rouge,Louisiana
754,Dick Cunningham,208.0,111.0,Murray State University,1946.0,Canton,Ohio
755,Fred Foster,196.0,95.0,Miami University,1946.0,Springfield,Ohio
757,Gary Gregor,201.0,102.0,University of South Carolina,1945.0,Charlestown,West Virginia
759,Shaler Halimon,196.0,90.0,Utah State University,1945.0,Tampa,Florida
762,Elvin Hayes*,206.0,106.0,University of Houston,1945.0,Rayville,Louisiana
763,Bill Hewitt,201.0,95.0,University of Southern California,1944.0,Cambridge,Massachusetts
764,Bill Hosket,203.0,102.0,Ohio State University,1946.0,Dayton,Ohio
766,Bob Kauffman,203.0,108.0,Guilford College,1946.0,Brooklyn,New York
769,Stu Lantz,190.0,79.0,University of Nebraska,1946.0,Uniontown,Pennsylvania
770,Don May,193.0,90.0,University of Dayton,1946.0,Dayton,Ohio
771,Otto Moore,211.0,92.0,University of Texas-Pan American,1946.0,Miami,Florida
772,Dave Newmark,213.0,108.0,Columbia University,1946.0,Brooklyn,New York
773,Rich Niemann,213.0,111.0,Saint Louis University,1946.0,St. Louis,Missouri
774,Barry Orms,190.0,86.0,Saint Louis University,1946.0,St. Louis,Missouri
775,Charlie Paulk,203.0,99.0,Northeastern State University,1946.0,Fitzgerald,Georgia
777,Bob Quick,196.0,97.0,Xavier University,1946.0,Thornton,Mississippi
778,Craig Raymond,211.0,106.0,Brigham Young University,1945.0,Aberdeen,Washington
779,Mike Riordan,193.0,90.0,Providence College,1945.0,New York,New York
780,Dale Schlueter,208.0,102.0,Colorado State University,1945.0,Tacoma,Washington
781,Doug Sims,201.0,88.0,Kent State University,1943.0,Elba,Alabama
782,Greg Smith,196.0,88.0,Western Kentucky University,1947.0,Princeton,Kentucky
783,John Trapp,201.0,95.0,"University of Nevada, Las Vegas",1945.0,Detroit,Michigan
784,Wes Unseld*,201.0,111.0,University of Louisville,1946.0,Louisville,Kentucky
785,Dwight Waller,198.0,99.0,Tennessee State University,1945.0,Brownsville,Tennessee
787,Ron Williams,190.0,85.0,West Virginia University,1944.0,Weirton,West Virginia
789,Kareem Abdul-Jabbar*,218.0,102.0,"University of California, Los Angeles",1947.0,New York,New York
790,Lucius Allen,188.0,79.0,"University of California, Los Angeles",1947.0,Kansas City,Kansas
793,Johnny Baum,196.0,90.0,Temple University,1946.0,Philadelphia,Pennsylvania
794,Butch Beard,190.0,83.0,University of Louisville,1947.0,Hardinsburg,Kentucky
795,Fred Carter,190.0,83.0,Mount St. Mary's University,1945.0,Philadelphia,Pennsylvania
796,Bob Dandridge,198.0,88.0,Norfolk State University,1947.0,Richmond,Virginia
797,Mike Davis,190.0,83.0,Virginia Union University,1946.0,Brooklyn,New York
799,Herm Gilliam,190.0,86.0,Purdue University,1946.0,Winston-Salem,North Carolina
801,Lamar Green,201.0,95.0,Morehead State University,1947.0,Birmingham,Alabama
802,Connie Hawkins*,203.0,95.0,University of Iowa,1942.0,Brooklyn,New York
804,Steve Kuberski,203.0,97.0,Bradley University,1947.0,Moline,Illinois
805,Mike Lynn,201.0,97.0,"University of California, Los Angeles",1945.0,Covina,California
806,Willie McCarter,190.0,79.0,Drake University,1946.0,Gary,Indiana
807,Steve Mix,201.0,97.0,University of Toledo,1947.0,Toledo,Ohio
808,Grady O'Malley,196.0,92.0,Manhattan College,1948.0,Boston,Massachusetts
809,Bud Ogden,198.0,97.0,Santa Clara University,1946.0,San Luis Obispo,California
810,Bob Portman,196.0,90.0,Creighton University,1947.0,San Francisco,California
811,Luther Rackley,208.0,99.0,Xavier University,1946.0,Bainbridge,Georgia
813,Rick Roberson,206.0,104.0,University of Cincinnati,1947.0,Memphis,Tennessee
817,Neal Walk,208.0,99.0,University of Florida,1948.0,Cleveland,Ohio
818,John Warren,190.0,81.0,St. John's University,1947.0,Sparta,Georgia
820,Bernie Williams,190.0,79.0,La Salle University,1945.0,Washington,District of Columbia
821,Lee Winfield,188.0,78.0,University of North Texas,1947.0,St. Louis,Missouri
822,Don Adams,198.0,95.0,Northwestern University,1947.0,Atlanta,Georgia
823,Tiny Archibald*,185.0,68.0,University of Texas at El Paso,1948.0,New York,New York
824,Bob Arnzen,196.0,92.0,University of Notre Dame,1947.0,Covington,Kentucky
825,Dennis Awtrey,208.0,106.0,Santa Clara University,1948.0,Hollywood,California
831,Dave Cowens*,206.0,104.0,Florida State University,1948.0,Newport,Kentucky
833,Terry Driscoll,201.0,97.0,Boston College,1947.0,Winthrop,Massachusetts
834,Claude English,193.0,83.0,University of Rhode Island,1946.0,Columbus,Georgia
835,Greg Fillmore,216.0,108.0,Cheyney University of Pennsylvania,1947.0,Philadelphia,Pennsylvania
840,Spencer Haywood*,203.0,102.0,University of Detroit Mercy,1949.0,Silver City,Mississippi
841,Gar Heard,198.0,99.0,University of Oklahoma,1948.0,Hogansville,Georgia
844,Greg Howard,206.0,97.0,University of New Mexico,1948.0,Pittsburgh,Pennsylvania
845,John Hummer,206.0,104.0,Princeton University,1948.0,Washington,District of Columbia
847,George Johnson,211.0,111.0,Stephen F. Austin State University,1947.0,Herleton,Texas
848,John Johnson,201.0,90.0,University of Iowa,1947.0,Carthage,Mississippi
851,Sam Lacey,208.0,106.0,New Mexico State University,1948.0,Indianaola,Mississippi
852,Bob Lanier*,211.0,113.0,St. Bonaventure University,1948.0,Buffalo,New York
853,Pete Maravich*,196.0,89.0,Louisiana State University,1947.0,Aliquippa,Pennsylvania
855,Eddie Mast,206.0,99.0,Temple University,1948.0,Philadelphia,Pennsylvania
856,Jim McMillian,196.0,97.0,Columbia University,1948.0,Raeford,North Carolina
858,Rex Morgan,196.0,86.0,Jacksonville University,1948.0,Charleston,Illinois
859,Calvin Murphy*,175.0,74.0,Niagara University,1948.0,Norwalk,Connecticut
861,Curtis Perry,201.0,99.0,Missouri State University,1948.0,Washington,District of Columbia
862,Geoff Petrie,193.0,86.0,Princeton University,1948.0,Darby,Pennsylvania
863,Mike Price,190.0,90.0,University of Illinois at Urbana-Champaign,1948.0,Russellville,Kentucky
865,Paul Ruffner,208.0,102.0,Brigham Young University,1948.0,Downey,California
866,Mike Silliman,198.0,102.0,United States Military Academy,1944.0,Louisville,Kentucky
867,Garfield Smith,206.0,106.0,Eastern Kentucky University,1945.0,Campbellsville,Kentucky
872,Fred Taylor,196.0,81.0,University of Texas-Pan American,1948.0,Houston,Texas
873,Joe Thomas,198.0,92.0,Marquette University,1948.0,Canton,Georgia
874,Rudy Tomjanovich,203.0,98.0,University of Michigan,1948.0,Hamtramck,Michigan
876,Cornell Warner,206.0,99.0,Jackson State University,1948.0,Jackson,Mississippi
880,Milt Williams,188.0,82.0,Lincoln University of Missouri,1945.0,Seattle,Washington
887,Fred Brown,190.0,82.0,University of Iowa,1948.0,Milwaukee,Wisconsin
888,Austin Carr,193.0,90.0,University of Notre Dame,1948.0,Washington,District of Columbia
890,Phil Chenier,190.0,81.0,University of California,1950.0,Berkeley,California
891,Jim Cleamons,190.0,83.0,Ohio State University,1949.0,Lincolnton,North Carolina
892,Charlie Davis,188.0,72.0,Wake Forest University,1949.0,New York,New York
894,Ken Durrett,201.0,86.0,La Salle University,1948.0,Pittsburgh,Pennsylvania
895,Dick Gibbs,196.0,95.0,University of Texas at El Paso,1948.0,Ames,Iowa
896,Clarence Glover,203.0,95.0,Western Kentucky University,1947.0,Horse Cave,Kentucky
900,Mo Layton,185.0,81.0,University of Southern California,1948.0,Newark,New Jersey
901,Stan Love,206.0,97.0,University of Oregon,1949.0,Los Angeles,California
904,Jim McDaniels,211.0,103.0,Western Kentucky University,1948.0,Scottsville,Kentucky
906,Kenny McIntosh,201.0,102.0,Eastern Michigan University,1949.0,Detroit,Michigan
907,Cliff Meely,203.0,97.0,University of Colorado,1947.0,Rosedale,Mississippi
908,Dean Meminger,183.0,79.0,Marquette University,1948.0,Walterboro,South Carolina
909,John Mengelt,188.0,88.0,Auburn University,1949.0,Lacrosse,Wisconsin
911,Mike Newlin,193.0,90.0,University of Utah,1949.0,Portland,Oregon
912,Willie Norwood,201.0,99.0,Alcorn State University,1947.0,Carrolton,Mississippi
913,Steve Patterson,206.0,102.0,"University of California, Los Angeles",1948.0,Riverside,California
915,Howard Porter,203.0,99.0,Villanova University,1948.0,Stuart,Florida
916,Clifford Ray,206.0,104.0,University of Oklahoma,1949.0,Union,South Carolina
917,Jackie Ridgle,193.0,88.0,University of California,1948.0,Altheimer,Arkansas
919,Curtis Rowe,201.0,102.0,"University of California, Los Angeles",1949.0,Bessemer,Alabama
920,Charlie Scott,196.0,79.0,University of North Carolina,1948.0,New York,New York
921,Elmore Smith,213.0,113.0,Kentucky State University,1949.0,Macon,Georgia
922,Randy Smith,190.0,81.0,State University of New York College at Buffalo,1948.0,Bellport,New York
924,Larry Steele,196.0,81.0,University of Kentucky,1949.0,Greencastle,Indiana
925,George Trapp,203.0,92.0,"California State University, Long Beach",1948.0,Detroit,Michigan
926,Sidney Wicks,203.0,102.0,"University of California, Los Angeles",1949.0,Los Angeles,California
927,Nate Williams,196.0,97.0,Utah State University,1950.0,Columbia,Louisiana
928,Isaiah Wilson,188.0,79.0,University of Baltimore,1948.0,Philadelphia,Pennsylvania
929,Dave Wohl,188.0,83.0,University of Pennsylvania,1949.0,Flushing,New York
932,Henry Bibby,185.0,83.0,"University of California, Los Angeles",1949.0,Franklinton,North Carolina
933,Freddie Boyd,188.0,81.0,Oregon State University,1950.0,Bakersfield,California
934,Steve Bracey,185.0,79.0,University of Tulsa,1950.0,Brooklyn,New York
935,John Brisker,196.0,95.0,University of Toledo,1947.0,Detroit,Michigan
936,Roger Brown,196.0,92.0,University of Dayton,1942.0,Brooklyn,New York
937,Corky Calhoun,201.0,95.0,University of Pennsylvania,1950.0,Waukegan,Illinois
939,Dwight Davis,203.0,99.0,University of Houston,1949.0,Houston,Texas
