best_of,draw_size,loser_age,loser_id,loser_name,loser_rank,loser_rank_points,match_num,round,score,surface,tourney_level,tourney_name,winner_age,winner_id,winner_name,winner_rank,winner_rank_points
3,128,24.29568789,200100,Amanda Hopmans,82.0,386.0,38,R128,4-6 7-5 6-3,Clay,G,French Open,19.21423682,200011,Katarina Srebotnik,90.0,347.0
3,128,18.89664613,200056,Jelena Kostanic Tosic,76.0,413.0,39,R128,7-5 6-1,Clay,G,French Open,26.51608487,200019,Alexandra Fusai,185.0,130.0
3,128,22.05886379,200050,Sandra Kleinova,102.0,293.0,40,R128,6-3 6-4,Clay,G,French Open,24.21902806,200032,Barbara Schett,17.0,1405.0
3,128,17.97399042,200069,Nadia Petrova,62.0,580.0,41,R128,3-6 6-4 7-5,Clay,G,French Open,25.48391513,200081,Anke Huber,12.0,1789.0
3,128,26.01505818,200024,Maria Vento Kabchi,96.0,330.0,42,R128,6-1 6-2,Clay,G,French Open,22.33812457,200125,Corina Morariu,33.0,871.0
3,128,24.72279261,200048,Elena Likhovtseva,19.0,1265.0,43,R128,6-0 2-6 7-5,Clay,G,French Open,21.51676934,200732,Magdalena Grzybowska,118.0,256.0
3,128,21.33607118,200078,Barbara Schwartz,61.0,590.0,44,R128,6-3 6-2,Clay,G,French Open,27.62217659,200057,Erika De Lone,75.0,429.0
3,128,27.23340178,200036,Nicole Pratt,49.0,645.0,46,R128,6-3 6-2,Clay,G,French Open,20.97193703,200104,Emilie Loit,158.0,161.0
3,128,21.14715948,200771,Sophie Erre,172.0,146.0,47,R128,7-6(6) 7-6(5),Clay,G,French Open,23.01437372,200009,Tamarine Tanasugarn,56.0,615.0
3,128,23.68514716,200101,Jana Kandarr,104.0,291.0,48,R128,6-0 6-3,Clay,G,French Open,19.94798084,200748,Venus Williams,4.0,2577.0
3,128,23.35934292,200121,Alina Jidkova,92.0,345.0,49,R128,6-2 6-3,Clay,G,French Open,28.11772758,200049,Conchita Martinez,5.0,2573.0
3,128,18.89117043,200772,Anastasia Myskina,52.0,629.0,50,R128,2-6 7-6(4) 6-2,Clay,G,French Open,21.27857632,200072,Cara Black,59.0,597.0
3,128,19.33470226,200008,Alicia Molik,113.0,270.0,51,R128,6-4 6-2,Clay,G,French Open,19.07186858,200773,Stephanie Foretz Gacon,197.0,119.0
3,128,22.55715264,200035,Maria Sanchez Lorenzo,57.0,610.0,52,R128,6-3 6-1,Clay,G,French Open,28.08761123,200700,Silvia Farina Elia,51.0,631.0
3,128,16.97467488,200079,Kim Clijsters,29.0,925.0,53,R128,6-2 3-6 6-2,Clay,G,French Open,24.90075291,200085,Ai Sugiyama,21.0,1238.0
3,128,24.99110198,200706,Catalina Cristea,106.0,283.0,54,R128,6-4 6-3,Clay,G,French Open,23.92334018,200088,Adriana Gersi,68.0,509.0
3,128,18.22313484,200002,Mirjana Lucic,55.0,622.0,55,R128,6-2 6-0,Clay,G,French Open,22.85831622,200054,Sylvia Plischke,35.0,853.0
3,128,24.344969199999998,200774,Vanessa Webb,116.0,259.0,56,R128,6-4 6-4,Clay,G,French Open,18.97604381,200113,Anna Kournikova,15.0,1592.0
3,128,29.19096509,200028,Maureen Drake,97.0,323.0,57,R128,6-0 6-4,Clay,G,French Open,28.60232717,200064,Amanda Coetzer,10.0,1871.0
3,128,16.08213552,200111,Lina Krasnoroutskaya,120.0,242.0,58,R128,7-6(4) 6-1,Clay,G,French Open,26.4312115,200061,Gala Leon Garcia,31.0,885.0
3,128,22.16016427,200030,Miroslava Vavrinec,87.0,364.0,59,R128,6-4 7-6(6),Clay,G,French Open,24.700889800000002,200709,Rosana De Los Rios,151.0,172.0
3,128,29.19917864,200715,Mariaan De Swardt,95.0,330.0,60,R128,1-6 7-6(2) 6-3,Clay,G,French Open,20.32854209,200123,Marlene Weingartner,103.0,292.0
3,128,20.84873374,200775,Tatiana Kovaltchouk,214.0,103.0,61,R128,6-4 6-1,Clay,G,French Open,24.61601643,200124,Anne Kremer,38.0,802.0
3,128,21.03764545,200776,Angelika Bachmann,135.0,199.0,62,R128,6-3 7-6(5),Clay,G,French Open,20.84873374,200070,Anne Gaelle Sidot,28.0,949.0
3,128,26.17659138,200051,Irina Spirlea,60.0,591.0,63,R128,6-3 6-4,Clay,G,French Open,17.36618754,200777,Marta Marrero,108.0,278.0
3,128,23.97262149,200128,Lindsay Davenport,2.0,5945.0,64,R128,6-7(5) 6-4 6-3,Clay,G,French Open,26.99520876,200080,Dominique Monami,22.0,1212.0
3,128,24.02190281,200018,Julia Abe,156.0,165.0,65,R64,6-4 7-5,Clay,G,French Open,19.6605065,200001,Martina Hingis,1.0,5982.0
3,128,26.80082136,200020,Lisa Raymond,27.0,965.0,66,R64,6-1 3-6 6-4,Clay,G,French Open,22.91307324,200060,Tathiana Garbin,50.0,645.0
3,128,21.30321697,200044,Denisa Chladkova,42.0,733.0,67,R64,7-6(5) 2-6 6-2,Clay,G,French Open,25.16084873,200086,Magdalena Maleeva,64.0,543.0
3,128,21.12799452,200046,Meghann Shaughnessy,65.0,534.0,68,R64,6-1 7-5,Clay,G,French Open,27.59479808,200059,Ruxandra Dragomir Ilie,32.0,877.0
3,128,22.36276523,200015,Petra Mandula,111.0,272.0,69,R64,6-1 6-0,Clay,G,French Open,21.3908282,200110,Fabiola Zuluaga,34.0,858.0
3,128,29.77412731,200042,Els Callens,99.0,319.0,70,R64,6-4 4-6 6-2,Clay,G,French Open,29.11978097,200116,Natalia Zvereva,40.0,765.0
3,128,27.71800137,200089,Miriam Oremans,89.0,347.0,71,R64,1-6 7-6(2) 6-3,Clay,G,French Open,24.27652293,200039,Chanda Rubin,25.0,1041.0
3,128,28.96372348,200026,Florencia Labat,78.0,405.0,72,R64,6-1 6-3,Clay,G,French Open,32.61601643,200097,Nathalie Tauziat,6.0,2545.0
3,128,23.88774812,200022,Emmanuelle Gagliardi,72.0,462.0,73,R64,6-0 6-1,Clay,G,French Open,26.48870637,200652,Monica Seles,3.0,2691.0
3,128,25.76865161,200058,Anna Foldenyi Dicker,132.0,200.0,74,R64,6-2 7-5,Clay,G,French Open,22.28884326,200119,Rita Kuti Kis,58.0,606.0
3,128,17.13073238,200120,Jelena Dokic,30.0,911.0,75,R64,6-3 6-1,Clay,G,French Open,24.88980151,200117,Kveta Peschke,43.0,713.0
3,128,24.81314168,200106,Angeles Montolio,47.0,662.0,76,R64,6-3 6-4,Clay,G,French Open,20.90075291,200065,Amelie Mauresmo,14.0,1686.0
3,128,25.18548939,200010,Rita Grande,63.0,548.0,77,R64,6-1 6-1,Clay,G,French Open,28.15331964,200016,Sandrine Testud,11.0,1869.0
3,128,22.79534565,200723,Iva Majoli,193.0,121.0,78,R64,7-6(6) 1-6 6-1,Clay,G,French Open,24.95277207,200084,Asa Svensson,53.0,627.0
3,128,18.6201232,200108,Elena Dementieva,26.0,995.0,79,R64,W/O,Clay,G,French Open,17.04859685,200043,Virginie Razzano,351.0,44.0
3,128,27.09377139,200094,Barbara Rittner,107.0,280.0,80,R64,6-1 6-1,Clay,G,French Open,25.36892539,200096,Mary Pierce,7.0,2542.0
3,128,24.09582478,200099,Sonya Jeyaseelan,86.0,365.0,81,R64,3-6 6-2 6-2,Clay,G,French Open,28.44626968,200017,Arantxa Sanchez Vicario,9.0,1874.0
3,128,23.16769336,200062,Kristina Brandi,37.0,814.0,82,R64,5-7 6-2 6-2,Clay,G,French Open,21.24572211,200027,Magui Serna,46.0,668.0
3,128,19.21423682,200011,Katarina Srebotnik,90.0,347.0,83,R64,6-3 7-6(5),Clay,G,French Open,22.11088296,200769,Giulia Casoni,101.0,294.0
3,128,26.51608487,200019,Alexandra Fusai,185.0,130.0,84,R64,6-1 6-2,Clay,G,French Open,24.21902806,200032,Barbara Schett,17.0,1405.0
3,128,22.33812457,200125,Corina Morariu,33.0,871.0,85,R64,7-6(5) 6-1,Clay,G,French Open,25.48391513,200081,Anke Huber,12.0,1789.0
3,128,27.62217659,200057,Erika De Lone,75.0,429.0,86,R64,6-3 6-4,Clay,G,French Open,21.51676934,200732,Magdalena Grzybowska,118.0,256.0
3,128,23.01437372,200009,Tamarine Tanasugarn,56.0,615.0,88,R64,6-2 6-2,Clay,G,French Open,19.94798084,200748,Venus Williams,4.0,2577.0
3,128,21.27857632,200072,Cara Black,59.0,597.0,89,R64,4-6 7-5 6-4,Clay,G,French Open,28.11772758,200049,Conchita Martinez,5.0,2573.0
3,128,19.07186858,200773,Stephanie Foretz Gacon,197.0,119.0,90,R64,6-4 6-7(4) 6-3,Clay,G,French Open,28.08761123,200700,Silvia Farina Elia,51.0,631.0
3,128,23.92334018,200088,Adriana Gersi,68.0,509.0,91,R64,6-3 7-6(5),Clay,G,French Open,24.90075291,200085,Ai Sugiyama,21.0,1238.0
3,128,18.97604381,200113,Anna Kournikova,15.0,1592.0,92,R64,6-2 4-6 6-3,Clay,G,French Open,22.85831622,200054,Sylvia Plischke,35.0,853.0
3,128,26.4312115,200061,Gala Leon Garcia,31.0,885.0,93,R64,6-3 6-1,Clay,G,French Open,28.60232717,200064,Amanda Coetzer,10.0,1871.0
3,128,20.32854209,200123,Marlene Weingartner,103.0,292.0,94,R64,6-0 6-1,Clay,G,French Open,24.700889800000002,200709,Rosana De Los Rios,151.0,172.0
3,128,24.61601643,200124,Anne Kremer,38.0,802.0,95,R64,6-4 4-6 6-1,Clay,G,French Open,20.84873374,200070,Anne Gaelle Sidot,28.0,949.0
3,128,26.99520876,200080,Dominique Monami,22.0,1212.0,96,R64,0-6 7-5 7-5,Clay,G,French Open,17.36618754,200777,Marta Marrero,108.0,278.0
3,128,22.91307324,200060,Tathiana Garbin,50.0,645.0,97,R32,6-1 6-0,Clay,G,French Open,19.6605065,200001,Martina Hingis,1.0,5982.0
3,128,25.16084873,200086,Magdalena Maleeva,64.0,543.0,98,R32,7-6(5) 6-1,Clay,G,French Open,27.59479808,200059,Ruxandra Dragomir Ilie,32.0,877.0
3,128,21.3908282,200110,Fabiola Zuluaga,34.0,858.0,99,R32,4-6 6-2 1-0 RET,Clay,G,French Open,29.11978097,200116,Natalia Zvereva,40.0,765.0
3,128,32.61601643,200097,Nathalie Tauziat,6.0,2545.0,100,R32,6-4 7-6(3),Clay,G,French Open,24.27652293,200039,Chanda Rubin,25.0,1041.0
3,128,22.28884326,200119,Rita Kuti Kis,58.0,606.0,101,R32,6-1 6-2,Clay,G,French Open,26.48870637,200652,Monica Seles,3.0,2691.0
3,128,24.88980151,200117,Kveta Peschke,43.0,713.0,102,R32,6-1 6-0,Clay,G,French Open,20.90075291,200065,Amelie Mauresmo,14.0,1686.0
3,128,28.15331964,200016,Sandrine Testud,11.0,1869.0,103,R32,4-6 6-3 7-5,Clay,G,French Open,24.95277207,200084,Asa Svensson,53.0,627.0
3,128,17.04859685,200043,Virginie Razzano,351.0,44.0,104,R32,6-4 6-0,Clay,G,French Open,25.36892539,200096,Mary Pierce,7.0,2542.0
3,128,21.24572211,200027,Magui Serna,46.0,668.0,105,R32,7-5 6-4,Clay,G,French Open,28.44626968,200017,Arantxa Sanchez Vicario,9.0,1874.0
3,128,22.11088296,200769,Giulia Casoni,101.0,294.0,106,R32,6-2 6-1,Clay,G,French Open,24.21902806,200032,Barbara Schett,17.0,1405.0
3,128,21.51676934,200732,Magdalena Grzybowska,118.0,256.0,107,R32,6-2 6-2,Clay,G,French Open,25.48391513,200081,Anke Huber,12.0,1789.0
3,128,20.97193703,200104,Emilie Loit,158.0,161.0,108,R32,6-2 6-2,Clay,G,French Open,19.94798084,200748,Venus Williams,4.0,2577.0
3,128,28.08761123,200700,Silvia Farina Elia,51.0,631.0,109,R32,6-1 6-0,Clay,G,French Open,28.11772758,200049,Conchita Martinez,5.0,2573.0
3,128,22.85831622,200054,Sylvia Plischke,35.0,853.0,110,R32,6-4 6-1,Clay,G,French Open,24.90075291,200085,Ai Sugiyama,21.0,1238.0
3,128,28.60232717,200064,Amanda Coetzer,10.0,1871.0,111,R32,7-5 6-7(4) 6-4,Clay,G,French Open,24.700889800000002,200709,Rosana De Los Rios,151.0,172.0
3,128,20.84873374,200070,Anne Gaelle Sidot,28.0,949.0,112,R32,7-6(0) 6-2,Clay,G,French Open,17.36618754,200777,Marta Marrero,108.0,278.0
3,128,27.59479808,200059,Ruxandra Dragomir Ilie,32.0,877.0,113,R16,6-3 0-6 6-1,Clay,G,French Open,19.6605065,200001,Martina Hingis,1.0,5982.0
3,128,29.11978097,200116,Natalia Zvereva,40.0,765.0,114,R16,6-4 7-5,Clay,G,French Open,24.27652293,200039,Chanda Rubin,25.0,1041.0
3,128,20.90075291,200065,Amelie Mauresmo,14.0,1686.0,115,R16,7-5 6-3,Clay,G,French Open,26.48870637,200652,Monica Seles,3.0,2691.0
3,128,24.95277207,200084,Asa Svensson,53.0,627.0,116,R16,6-2 6-1,Clay,G,French Open,25.36892539,200096,Mary Pierce,7.0,2542.0
3,128,24.21902806,200032,Barbara Schett,17.0,1405.0,117,R16,0-6 6-4 6-2,Clay,G,French Open,28.44626968,200017,Arantxa Sanchez Vicario,9.0,1874.0
3,128,25.48391513,200081,Anke Huber,12.0,1789.0,118,R16,7-6(4) 6-2,Clay,G,French Open,19.94798084,200748,Venus Williams,4.0,2577.0
3,128,24.90075291,200085,Ai Sugiyama,21.0,1238.0,119,R16,5-7 6-3 6-4,Clay,G,French Open,28.11772758,200049,Conchita Martinez,5.0,2573.0
3,128,24.700889800000002,200709,Rosana De Los Rios,151.0,172.0,120,R16,4-6 6-0 6-4,Clay,G,French Open,17.36618754,200777,Marta Marrero,108.0,278.0
3,128,24.27652293,200039,Chanda Rubin,25.0,1041.0,121,QF,6-1 6-3,Clay,G,French Open,19.6605065,200001,Martina Hingis,1.0,5982.0
3,128,26.48870637,200652,Monica Seles,3.0,2691.0,122,QF,4-6 6-3 6-4,Clay,G,French Open,25.36892539,200096,Mary Pierce,7.0,2542.0
3,128,19.94798084,200748,Venus Williams,4.0,2577.0,123,QF,6-0 1-6 6-2,Clay,G,French Open,28.44626968,200017,Arantxa Sanchez Vicario,9.0,1874.0
3,128,17.36618754,200777,Marta Marrero,108.0,278.0,124,QF,7-6(5) 6-1,Clay,G,French Open,28.11772758,200049,Conchita Martinez,5.0,2573.0
3,128,19.6605065,200001,Martina Hingis,1.0,5982.0,125,SF,6-4 5-7 6-2,Clay,G,French Open,25.36892539,200096,Mary Pierce,7.0,2542.0
3,128,28.44626968,200017,Arantxa Sanchez Vicario,9.0,1874.0,126,SF,6-1 6-2,Clay,G,French Open,28.11772758,200049,Conchita Martinez,5.0,2573.0
3,128,28.11772758,200049,Conchita Martinez,5.0,2573.0,127,F,6-2 7-5,Clay,G,French Open,25.36892539,200096,Mary Pierce,7.0,2542.0
3,128,24.88980151,200106,Angeles Montolio,42.0,722.0,1,R128,6-1 6-2,Grass,G,Wimbledon,19.73716632,200001,Martina Hingis,1.0,6000.0
3,128,22.18754278,200769,Giulia Casoni,88.0,366.0,2,R128,6-2 6-1,Grass,G,Wimbledon,26.32443532,200075,Jing Qian Yi,78.0,393.0
3,128,21.3798768,200044,Denisa Chladkova,37.0,773.0,3,R128,4-6 6-2 6-2,Grass,G,Wimbledon,18.29979466,200002,Mirjana Lucic,58.0,595.0
3,128,26.253251199999998,200051,Irina Spirlea,69.0,490.0,4,R128,6-4 6-2,Grass,G,Wimbledon,22.4476386,200007,Silvija Talaja,22.0,1178.0
3,128,29.26762491,200028,Maureen Drake,101.0,315.0,5,R128,6-2 7-6(6),Grass,G,Wimbledon,25.30595483,200053,Lubomira Bacheva,86.0,375.0
3,128,18.35181383,201079,Hannah Collin,349.0,45.0,6,R128,6-1 7-5,Grass,G,Wimbledon,19.34839151,200122,Tina Pisnik,67.0,496.0
3,128,21.374401100000004,200767,Holly Parkinson,91.0,345.0,7,R128,3-6 6-3 6-4,Grass,G,Wimbledon,22.43394935,201080,Louise Latimer,119.0,244.0
3,128,25.01300479,201081,Joanne Ward,253.0,82.0,8,R128,7-5 6-2,Grass,G,Wimbledon,25.56057495,200081,Anke Huber,11.0,1893.0
3,128,29.79329227,200112,Julie Halard Decugis,14.0,1725.0,9,R128,7-6 0-6 6-1,Grass,G,Wimbledon,26.52703628,200082,Kristie Boogert,85.0,376.0
3,128,27.67145791,200059,Ruxandra Dragomir Ilie,26.0,1031.0,10,R128,7-6(4) 6-4,Grass,G,Wimbledon,28.1779603,200037,Sabine Appelmans,27.0,1021.0
3,128,23.43600274,200121,Alina Jidkova,93.0,344.0,11,R128,3-6 6-1 6-2,Grass,G,Wimbledon,20.62149213,200765,Katalin Marosi,108.0,289.0
3,128,22.43942505,200015,Petra Mandula,105.0,297.0,12,R128,6-2 7-6(4),Grass,G,Wimbledon,23.94524298,200040,Anna Smashnova,59.0,568.0
3,128,28.58042437,200661,Samantha Smith,416.0,31.0,13,R128,6-2 6-2,Grass,G,Wimbledon,21.35523614,200072,Cara Black,45.0,709.0
3,128,24.35318275,200039,Chanda Rubin,18.0,1378.0,14,R128,6-3 6-1,Grass,G,Wimbledon,21.34428474,200109,Nathalie Dechy,24.0,1135.0
3,128,24.23545517,200713,Yuka Yoshida,135.0,206.0,15,R128,6-1 6-3,Grass,G,Wimbledon,24.97741273,200085,Ai Sugiyama,20.0,1257.0
3,128,24.96646133,200117,Kveta Peschke,41.0,723.0,16,R128,6-3 6-1,Grass,G,Wimbledon,20.02464066,200748,Venus Williams,5.0,2647.0
3,128,24.69267625,200124,Anne Kremer,34.0,860.0,17,R128,6-3 7-6(5),Grass,G,Wimbledon,28.19438741,200049,Conchita Martinez,4.0,2831.0
3,128,27.69883641,200057,Erika De Lone,68.0,490.0,18,R128,6-4 6-4,Grass,G,Wimbledon,24.1724846,200099,Sonya Jeyaseelan,79.0,391.0
3,128,21.53045859,200098,Henrieta Nagyova,70.0,482.0,19,R128,6-4 6-2,Grass,G,Wimbledon,23.76180698,200101,Jana Kandarr,96.0,325.0
3,128,26.04791239,200012,Jana Nejedly,71.0,469.0,20,R128,6-1 4-6 6-2,Grass,G,Wimbledon,26.87748118,200020,Lisa Raymond,21.0,1178.0
3,128,23.85489391,201082,Lorna Woodroffe,297.0,62.0,21,R128,6-4 7-6(4),Grass,G,Wimbledon,27.76728268,200041,Amy Frazier,25.0,1101.0
3,128,22.13552361,200050,Sandra Kleinova,109.0,285.0,22,R128,3-6 6-2 6-2,Grass,G,Wimbledon,19.41136208,200008,Alicia Molik,130.0,218.0
3,128,18.69678303,200108,Elena Dementieva,29.0,1002.0,23,R128,6-1 6-1,Grass,G,Wimbledon,18.05065024,200069,Nadia Petrova,57.0,598.0
3,128,24.29568789,200032,Barbara Schett,17.0,1391.0,24,R128,6-2 6-2,Grass,G,Wimbledon,20.64887064,200052,Olga Barabanschikova,92.0,344.0
3,128,28.22997947,200016,Sandrine Testud,10.0,1898.0,25,R128,7-5 5-7 6-4,Grass,G,Wimbledon,19.05270363,200113,Anna Kournikova,19.0,1366.0
3,128,17.30047912,201083,Daja Bedanova,142.0,189.0,26,R128,6-3 6-1,Grass,G,Wimbledon,20.92539357,200070,Anne Gaelle Sidot,28.0,1009.0
3,128,24.64065708,200073,Julie Pullin,140.0,191.0,27,R128,6-4 6-3,Grass,G,Wimbledon,29.19644079,200116,Natalia Zvereva,60.0,564.0
3,128,24.77754962,200709,Rosana De Los Rios,84.0,376.0,28,R128,7-5 6-2,Grass,G,Wimbledon,23.09103354,200009,Tamarine Tanasugarn,40.0,739.0
3,128,26.097193700000002,200087,Seda Noorlander,99.0,318.0,29,R128,0-6 6-4 8-6,Grass,G,Wimbledon,25.78781656,200066,Cristina Torrens Valero,73.0,435.0
3,128,24.37234771,200100,Amanda Hopmans,75.0,411.0,30,R128,7-6(8) 6-2,Grass,G,Wimbledon,21.59342916,200732,Magdalena Grzybowska,80.0,390.0
3,128,24.0,200088,Adriana Gersi,66.0,501.0,31,R128,6-1 6-4,Grass,G,Wimbledon,23.04996578,200714,Yvette Basting,186.0,131.0
3,128,25.0294319,200084,Asa Svensson,38.0,759.0,32,R128,6-3 6-2,Grass,G,Wimbledon,18.74880219,200033,Serena Williams,8.0,2254.0
3,128,32.69267625,200097,Nathalie Tauziat,7.0,2388.0,33,R128,6-3 3-6 6-2,Grass,G,Wimbledon,17.051334699999998,200079,Kim Clijsters,31.0,949.0
3,128,24.43805613,200076,Laurence Courtois,124.0,225.0,34,R128,6-4 5-7 6-2,Grass,G,Wimbledon,18.96783025,200772,Anastasia Myskina,43.0,712.0
3,128,26.81177276,200682,Joannette Kruger,65.0,527.0,35,R128,6-3 7-5,Grass,G,Wimbledon,23.24435318,200062,Kristina Brandi,39.0,745.0
3,128,19.65776865,201084,Nadejda Ostrovskaya,110.0,279.0,36,R128,6-3 2-6 6-4,Grass,G,Wimbledon,29.0403833,200026,Florencia Labat,72.0,449.0
3,128,29.27583847,200715,Mariaan De Swardt,247.0,84.0,37,R128,6-2 6-3,Grass,G,Wimbledon,20.42984257,200115,Brie Rippner,126.0,223.0
3,128,23.08555784,200045,Tara Snyder,87.0,370.0,38,R128,6-2 1-6 6-1,Grass,G,Wimbledon,23.994524300000002,201085,Shinobu Asagoe,106.0,295.0
3,128,21.20465435,201086,Greta Arn,171.0,145.0,39,R128,6-1 7-6(7),Grass,G,Wimbledon,17.207392199999997,200120,Jelena Dokic,30.0,963.0
3,128,20.97741273,200065,Amelie Mauresmo,13.0,1760.0,40,R128,4-6 6-3 7-5,Grass,G,Wimbledon,26.50787132,200061,Gala Leon Garcia,47.0,699.0
3,128,24.07118412,201087,Mashona Washington,132.0,212.0,41,R128,6-4 6-2,Grass,G,Wimbledon,28.678987,200064,Amanda Coetzer,12.0,1857.0
3,128,28.16427105,200700,Silvia Farina Elia,56.0,613.0,42,R128,6-3 5-7 6-3,Grass,G,Wimbledon,22.22039699,200068,Lilia Osterloh,77.0,398.0
3,128,22.36550308,200119,Rita Kuti Kis,51.0,660.0,43,R128,7-5 7-6(3),Grass,G,Wimbledon,19.52908966,200083,Alexandra Stevenson,46.0,699.0
3,128,19.29089665,200011,Katarina Srebotnik,94.0,344.0,44,R128,7-5 6-4,Grass,G,Wimbledon,21.89185489,200114,Patricia Wartusch,74.0,435.0
3,128,22.25051335,200093,Amelie Cocheteux,83.0,378.0,45,R128,6-1 6-2,Grass,G,Wimbledon,25.23750856,200086,Magdalena Maleeva,63.0,540.0
3,128,16.15879535,200111,Lina Krasnoroutskaya,103.0,305.0,46,R128,6-7(5) 6-4 6-3,Grass,G,Wimbledon,27.79466119,200089,Miriam Oremans,111.0,278.0
3,128,26.34907598,201088,Karen Cross,209.0,108.0,47,R128,6-3 6-4,Grass,G,Wimbledon,21.32238193,200027,Magui Serna,49.0,691.0
3,128,27.310061600000004,200036,Nicole Pratt,50.0,665.0,48,R128,6-1 6-3,Grass,G,Wimbledon,25.44558522,200096,Mary Pierce,3.0,3494.0
3,128,26.89938398,200006,Karina Habsudova,53.0,626.0,49,R128,3-6 6-2 7-5,Grass,G,Wimbledon,26.56536619,200652,Monica Seles,6.0,2610.0
3,128,26.091718,200024,Maria Vento Kabchi,89.0,360.0,50,R128,6-3 6-2,Grass,G,Wimbledon,29.85078713,200042,Els Callens,100.0,316.0
3,128,27.17043121,200094,Barbara Rittner,113.0,264.0,51,R128,7-5 2-6 9-7,Grass,G,Wimbledon,25.06776181,200706,Catalina Cristea,102.0,308.0
3,128,23.86858316,200063,Tatiana Panova,36.0,805.0,52,R128,6-3 7-6(4),Grass,G,Wimbledon,24.61875428,200127,Sarah Pitkowski Malcor,44.0,711.0
3,128,18.97330595,200056,Jelena Kostanic Tosic,82.0,387.0,53,R128,6-4 6-1,Grass,G,Wimbledon,19.85763176,200092,Sandra Nacuk,118.0,246.0
3,128,21.41273101,200078,Barbara Schwartz,123.0,227.0,54,R128,6-0 6-3,Grass,G,Wimbledon,25.92744695,201089,Lucie Ahl,214.0,105.0
3,128,23.34017796,200728,Melanie Schnell,188.0,127.0,55,R128,6-3 6-0,Grass,G,Wimbledon,25.26214921,200010,Rita Grande,61.0,563.0
3,128,18.0698152,200003,Justine Henin,90.0,345.0,56,R128,6-1 1-6 6-1,Grass,G,Wimbledon,28.5229295,200017,Arantxa Sanchez Vicario,9.0,1970.0
3,128,27.07186858,200080,Dominique Monami,15.0,1603.0,57,R128,6-2 6-4,Grass,G,Wimbledon,24.24366872,200077,Jennifer Capriati,16.0,1416.0
3,128,22.63381246,200035,Maria Sanchez Lorenzo,62.0,556.0,58,R128,7-5 6-2,Grass,G,Wimbledon,21.20465435,200046,Meghann Shaughnessy,55.0,620.0
3,128,22.93497604,200054,Sylvia Plischke,54.0,622.0,59,R128,6-4 6-4,Grass,G,Wimbledon,20.40520192,200123,Marlene Weingartner,97.0,324.0
3,128,23.96440794,200022,Emmanuelle Gagliardi,81.0,389.0,61,R128,6-4 6-3,Grass,G,Wimbledon,24.00821355,200107,Paola Suarez,52.0,632.0
3,128,22.98973306,200060,Tathiana Garbin,48.0,693.0,62,R128,6-3 6-2,Grass,G,Wimbledon,21.53319644,200067,Patty Schnyder,35.0,836.0
3,128,22.23682409,200030,Miroslava Vavrinec,95.0,331.0,63,R128,3-6 6-3 6-1,Grass,G,Wimbledon,24.79945243,200048,Elena Likhovtseva,23.0,1152.0
3,128,22.41478439,200125,Corina Morariu,32.0,903.0,64,R128,6-3 1-0 RET,Grass,G,Wimbledon,24.04928131,200128,Lindsay Davenport,2.0,5815.0
3,128,26.32443532,200075,Jing Qian Yi,78.0,393.0,65,R64,6-4 6-1,Grass,G,Wimbledon,19.73716632,200001,Martina Hingis,1.0,6000.0
3,128,18.29979466,200002,Mirjana Lucic,58.0,595.0,66,R64,6-2 6-2,Grass,G,Wimbledon,22.4476386,200007,Silvija Talaja,22.0,1178.0
3,128,25.30595483,200053,Lubomira Bacheva,86.0,375.0,67,R64,6-2 6-1,Grass,G,Wimbledon,19.34839151,200122,Tina Pisnik,67.0,496.0
3,128,22.43394935,201080,Louise Latimer,119.0,244.0,68,R64,5-7 6-3 6-3,Grass,G,Wimbledon,25.56057495,200081,Anke Huber,11.0,1893.0
3,128,26.52703628,200082,Kristie Boogert,85.0,376.0,69,R64,7-5 3-6 9-7,Grass,G,Wimbledon,28.1779603,200037,Sabine Appelmans,27.0,1021.0
3,128,20.62149213,200765,Katalin Marosi,108.0,289.0,70,R64,6-2 5-7 6-2,Grass,G,Wimbledon,23.94524298,200040,Anna Smashnova,59.0,568.0
3,128,21.35523614,200072,Cara Black,45.0,709.0,71,R64,4-6 6-2 6-1,Grass,G,Wimbledon,21.34428474,200109,Nathalie Dechy,24.0,1135.0
3,128,24.97741273,200085,Ai Sugiyama,20.0,1257.0,72,R64,6-1 6-4,Grass,G,Wimbledon,20.02464066,200748,Venus Williams,5.0,2647.0
3,128,28.19438741,200049,Conchita Martinez,4.0,2831.0,73,R64,6-4 6-1,Grass,G,Wimbledon,24.1724846,200099,Sonya Jeyaseelan,79.0,391.0
3,128,23.76180698,200101,Jana Kandarr,96.0,325.0,74,R64,6-2 6-1,Grass,G,Wimbledon,26.87748118,200020,Lisa Raymond,21.0,1178.0
3,128,19.41136208,200008,Alicia Molik,130.0,218.0,75,R64,4-6 7-5 6-4,Grass,G,Wimbledon,27.76728268,200041,Amy Frazier,25.0,1101.0
3,128,18.05065024,200069,Nadia Petrova,57.0,598.0,76,R64,6-4 2-6 6-4,Grass,G,Wimbledon,20.64887064,200052,Olga Barabanschikova,92.0,344.0
3,128,19.05270363,200113,Anna Kournikova,19.0,1366.0,77,R64,6-3 6-4,Grass,G,Wimbledon,20.92539357,200070,Anne Gaelle Sidot,28.0,1009.0
3,128,29.19644079,200116,Natalia Zvereva,60.0,564.0,78,R64,6-1 6-3,Grass,G,Wimbledon,23.09103354,200009,Tamarine Tanasugarn,40.0,739.0
